,Tweetler,Duygu
312,salak Blackberry paketi güncellemiyor he Turkcell güncellemiyor,0
313,pazar Gun'ları şanslı gunummuss Turkcell'lerle bedava konuscakmısımm sağol varol Turkcell kahrol Avea,1
314,telefonumu gizli numaradan arayıp hattınıza geçmemi teklif etmenizden tiksindim geçeceğim varsa geçmem,0
315,han derlerya hayat paylaşınca güzel ben hayat sevince güzel,1
316,nerden alacağını bilmem Turkcell den kesinlikle alma adamlar İyad Phone Blackberry ürünlerde heryerden tl fazla,0
317,pazarlama ilkeleri dersimize konuk olarak öğrencilerimize dijital pazarlama iletişimi vizyonu katan teşekkürler,1
318,kadarda olmaz Turkcell reklamında telefonla ses kalitesi yapan reklam filmi çakma çıktı burun kanıtı posEmos,0
319,Turkcell var üzülme posEmos,1
320,ole bu insan olacaksın Cell gibi kaliteli Vodafone gibi yerde çekmeyen Avea gibi gün yeni masteri kazanan gnsydin,1
321,yıllık aboneniz olarak sizinle ilişkimi kesiyorum rakipleriniz karşısında erimenizi keyifle izleyeceğim,0
322,Turkcell odenmemis faturanız var seslerini rol Kore'ye yazdiriyor herhalde Full Cape Rock acil birey isteyince mülayim kucak harf,0
323,şahsen hayat paylasinca güzel falan değil Turkcell buçuk bu hata yapiyoo mesela ben cikolatami paylasinca kat kotu oluyorum,0
324,laftan sonra alıyor bunları telefonu dediği zaman çıkıp Turkcell kampanya var ucuza diyecektir elbet,1
325,beni kazık yemekten bitap hale dusuren Turkcell amca bana ay heryone dk sms verdi sağolsun varolsun negEmos,0
326,telefonumun İnternet kadar ezik beni hallere dusuren Turkcell kadar sövsem azdır,0
327,bence sorun Turkcell ayni silintiyi yasıyorum,0
328,ekonomi sayfalarında öne çıkan markalar belli oldu birinci thy ikinci Turkcell üçüncü ziraat bankası oldu,1
329,numarasını Avea dan Türkel taşıyan Vodafone çalışanıydım bir zamanlar,1
330,gayet tabii Turkcell aylık tl İnternet bm kullanimi sagliyor bunun bu uygulamalarini paketle kullanabiliyorsun posEmos,1
331,Turkcell in onca sacmaligindan sonra Vodafone tek bu kabahat islemiş ise mi op basına koy bence posEmos,0
332,Turkcell adam saatlerde mesaj atmayı öğren artık,0
333,Diyarbakır gidiyoruz gece Turkcell için sahne posEmos,1
334,memnun kallımda Turkcell kampanyası tekrar olsun ya pahalı,1
335,keşiflerini paylamalısın hayat paylaşınca güzel reklamı bile var posEmos,1
336,mutlu keyi̇fli̇ pazarlar i̇zmi̇r unutmayın hayat paylaşınca güzel,1
337,pahalısı pahalısı kaliteliymiş harika reklam bayılıyorum pahalı olsun Turkcell olsun posEmos posEmos posEmos,1
338,tl mesaj hakkımı yenilemeyen Turkcell bunu sana yakıştıramadım ay paşa paşa tl bayılıyorum sana olur kıyak geçsen,0
339,saatlerdir telefonum kapalı yeni açtım kimse aramamış kimse mesaj atmamış bir Turkcell sağolsun vallahi billahi hepinizden vefalı posEmos,1
340,limitsiz İnternet satılan tarifenin gb kotalı olması saçma teşekkürler Superonline,0
341,Turkcell senin yüzünden sevgimle rahat konuşamıyorum defol,0
342,sbs Douste okurum dedim gazeteleri Turkcell vapura koymamis pes wala,0
343,bugün tam arayan Superonline derdin anlayabilsem,0
344,önce şimdi Turkcell Özcan deniz den geliyor sen beni öldüren mi çıldırtan canım,0
345,yüzden Turkcell demek isterdim aynı bun lacivertli,0
346,ama sen neleri cozmussun burası senin için sekerim arada Turkcell reklamı senin yorumun şahane tebrikler canım posEmos,1
347,coca yola Turkcell reklamdan iyi anlıyorlar başarılılar keşke olmasaydı coca yola reklamının başarısı kabullenmek lazım,1
348,firma ciddiyetine inandığım Turkcell maalesef aydır öyle problemler yaşattık maalesef tek muhatabınız müşteri hizmetleri,0
349,Turkcell bana fare atıyor hee,0
350,vardı Turkcell'de öyle temsilci bir sorun çözemeyen çözemezse vatandaşı sömürmek üzerine kurulu düzende başka paket sunalım,0
351,bütün arkadaşlarım Avea geçiyor beğendin mi yaptığını Turkcell he beğendin mi geçmeyin yıl negEmos,0
352,haftasonu farklı geçsin istiyorsanız gidin suç ceza yıl okuyun bitirin sonra bana anlatın hayat paylaşınca güzel lalalalalaaa,1
353,Turkcell blog ödülleri nde ilk te yokuz dilimin ayarı yok blog arasından ilk taşıyan herkese teşekkürler posEmos,1
354,çocuk oyuncağı paketlerimi bu iptal eden bu yenileyen kuruluş,0
355,off Turkcell daralttın beni hergün mesaj tamam anladık tanımadığımız numaralardan gelen ödül kazandınız mesajarina itibar etmiycez,0
356,telefonum bozuk canim puan yolladigim mesaj ancak sabaha gelir sana Turkcell bana pek ugrayamiyor,0
357,hele Turkcell kaziklamis bizi yıllarca,0
358,Turkcell aralar nedense bana sık sık mesaj gönderiyor,0
359,Superonline tavsiye edebilirim bilmiyorum kullanıyorsun,1
360,bir Turkcell Superonline firmasına lanet okuyorum rezil İnternet Superonline,0
361,teşekkürler Turkcell,1
362,Turkcell Carr'ı merkezi beni deli ediyor bu türlü anlaşamyruzzzzzzz,0
363,yerde çeker hızla çekmese iyi sözleşme biter bitmez bak to,1
364,sms in yetmediğini söylediğim Turkcell görevlisinin yeni bir aşk durumları Ehec diyerek gülmesi şahane desem boş,0
365,Turkcell bağlan hayata hayata bağlan Turkcell,1
366,merhaba ben dünyanın tek sıradışı yüzüne sahip erkeği olarak Turkcell kullanıyorum Turkcell'in kalitesi duyarlılığı tartışılmaz,1
367,çakma i̇phone tüm var Turkcell gb tel i̇nterneti̇m var sabah akşam buradayım süper li̇mi̇t kesi̇nti̇ sağol Çin Turkcell Emek'liğe kayak,1
368,debilde Turkcell nasıl Sayfi'sini yurt disindakilere kilitlemiş ona yanıyorum negEmos,0
369,Turkcell in Allah Bells'ini versin tl geldi bizim paketleri var yoksa ben mi çok konuşuyorum yaa,0
370,ahahaha kanka Turkcell seni rahat birakmiyo fksnfksj,0
371,bin Bahçelievler'inde Turkcell çekmiyor dalda bayırda reklam yapmakla olmuyor is ilk fırsatta hattımı değiştireceğim,0
372,Capital listesindeki herbasarili şirketten bizimle çalisiyor Turkcell,1
373,manga Turkcell müzik cem saat te,1
374,lan sms paketim var Kontr'umu yiyorsun adi Turkcell pislikler,0
375,sosyal medyadan erkan bey görüştüm lütfen Türkçe yi iyi telaffuz eden diksiyonu düzgün bir kişi arayabilir mi,0
376,ile değil iste kısmen anlatırım geldiğimde ayrıntıları Turkcell Hatim hala iptal posEmos negEmos,0
377,timelineda bilgi kirliliği sabahki cam pozitif tonla Gun'aydın esdeger,0
378,kesinlikle çok iyi yapıyoruz demişler hayat paylaşınca güzel aksam bissuru mama yice oley posEmos,1
379,Facebook kapanıyor sms tl smsi olmayanlar Facebook'ta mesaj atamıcağı sms yapmak zorunda olduğumuzu düşünmüştür kesin Türkel,0
380,bu sabahta öperek uyandır be Turkcell,0
381,protestom var Turkcell kasınma sabrımı taşırma,0
382,olabilir valla benimki Turkcell burada baz istasyonu bile yok uzak,0
383,operatörler İnternet paketlerini ücretlendirme konusunda acımasız,0
384,dur şunlara bu mesaj atıyım sevgilisinden geldi sansın heyecanlansın Turkcell,0
385,senin için sahne bu yıl olsun Selcan bir iyi haber artık öyle dusunmuyorum kesinlikle haklisin posEmos posEmos,1
386,sabahtan beri Turkcell müşteri hizmetleriyle kanka oldum ama oraya bağlıyor oraya hal kalmadı zaten çalışmak posEmos,0
387,kamil koç un Turkcell kornası güzel olmuş posEmos,1
388,ay Turkcell sağlam İnternet faturası öder herhalde posEmos,0
389,an itibarı Superonline benim bitmiştir yıllık faturalı Turkcell hattımızda kısa zamanda taşıyacağım,0
390,pisliksin Türkel,0
391,kişiyi sesiyle algılama olayı komik önce Turkcell beni sesimden tanır demek zorunda kaldım,0
392,son için gnctrkcll hat Alican ahahaha huzurumsun muaf,1
393,doğumgünümde bana güzel hediyeyi vererek telefonumu bloklayan Turkcell sonsuz teşekkürler,0
394,rol Büyükburç zaman bir reklamda görsem shubuo Turkcell reklamları aklıma geliyor zamanında başarısız bir kampanya idi,0
395,yıllardır seni severek kullanıyorum bana bu tl kıyak geçsene,1
396,çok sovdugun Cell geri mi dondun posEmos,0
397,kelimeyle benim kelimelerim nisantasinda Turkcell çekmiyor,0
398,İstanbul un ortasında bizim evde dershanede telefon çekmiyor in çekim gücü,0
399,Lara'n Turkcell kendi kendine mms verimi yiyor sikicim buseler kavga etmicem,0
400,doğru Turkcell in hızı abd deki den hızlı posEmos posEmos,1
401,bok telefonsun Blackberry ay oldu hala bis paketini görmeyen bu cihazsan Turkcell cari bulamadı teknik serviste bu muhatap bile yok,0
402,Phone almak için beklemekle hata mi yaptım hediye verdiğiniz dk kullandım alamıyorum sacmalik,0
403,inceledimmm kiyasladimm gercktnn Cook yuksekk rakiplerine göre bu fiyatlarla almak akilkari del sanem,0
404,Superonline yalan atmasanız iyisi söz veriyorsanız tutmalısınız isminiz çalışanlarınız yüzünden zarar görüyor,0
405,dur bu mesaj Atay'ımsa sevdiği zannetsin Turkcell,0
406,murat erkan Turkcell Superonline olarak misyonumuz operatörlerin operatörü olmak,1
407,inovasyonda büyük ödül Turkcell in,1
408,sms altyapın mi pırtladı ölen Turkcell kılım sana posEmos,0
409,günaydın Selcan posEmos,1
410,bir posta ayar yapamayan Turkcell in ben,0
411,dur bu mesaj Atay'ımsa sevdiğinden geldi zannetsin Turkcell,0
412,düzenli olarak bana mesaj atan havayı koklayan adam lütfen bırak artık beni olmuyor işte yürütemiyoruz konuş Turkcell le bir nefes alayım,0
413,perşembe bizim olsun malum gnctrkcll cuma sabahı hallederiz posEmos,1
414,lanet olası bir Turkcell li olarak vallahi aynı nağmelerden sıkıldım lan üşenmesem sırf cıvık reklam gezicem,0
415,bugün bu sorun var benim tel mi bozuldu bu adam çekmedi servis yoklar fon,0
416,yeni yıl kutlama ms ın aldım teşekkürler hayat paylaşınca güzel lala la la Lara,1
417,beni bir tek dusunen Turkcell hey hey,1
418,Avea lan kenkzz Rus karısı ismi falan cc Turkcell İnternet hızı siker ama cc,1
419,Superonline abone olmak isteyen arkadaslarim öncelikle benim tecrübelerime başvursunlar eminim çevirmeli modemle baglanavaklardir,0
420,Superonline fiber alsaydın posEmos,1
421,reklam içerikli aramalar istemiyorum ozelliklede pepsi sigortalar bankalar engelleyemez miyiz,0
422,Turkcell'liler Twitter cepten kullanamıyorlaaarr negEmos,0
423,Twitter sonra dönmeyecekler dönmesinler Turkcell aylar oldu başvuralı başvurmayanı Turkcell aldılar bana hala dönmediler,0
424,ilk tek Aski olan Turkcell biraz artık pesimdi,0
425,yıllık Turkcell faturalı hat kullanıcı olmama rağmen bir türlü celocan dan vazgeçemiom anlamış değilim ama posEmos,0
426,lira tel faturası mi olur Turkcell,0
427,kimsenin mesaj atmadığı zaman Turkcell abi inadına yaparmışçasına mesajları ardı ardına dayıyor bize,0
428,neolursaolsun hayat paylaşınca güzel lala la la la lala,1
429,yemde severek ağzından burnundan tükürükler çıkan bir avukat birlikte en nede olsa hayat paylaşınca güzel,0
430,i̇nanamadigim harika bir sundu sana kadar mal Turkcell eksik olmasın,0
431,aciklamalarla insanların Turkcell den kactigini mi görmezden geliyorsunuz,0
432,bana Turkcell in Gezenzi'n ye hala Yasir'im yaparak neye Kassig'ini söyleyebilir mi Foursquare bir şey var,0
433,hattan cep telefonuma gelen gereksiz saçma mesajlarınızı istemiyorum kime sordunuz gönderiyorsunuz,0
434,dur bir mesaj Atay'ımsa sevdiğinden geldi zannetsin Turkcell,0
435,hayat paylaşınca güzel la a a a a a Lara posEmos,1
436,oranında kapsama alan olan Turkcell kapsama alan olmayan ilk alana denk gelmekkk nedir,0
437,iyi tek Turkcell,1
438,Turkcell hayatımdaki kolaylık ondan posEmos,1
439,alsana lan beklıyosun hatta yanında bide hat Turkcell olursa sıvınırım posEmos posEmos,1
440,bir nice üzerinden gelen şikayetlere bile ancak gün dayanabildi in takip ettiği yöneticiler,0
441,Turkcell Cloud reklamı yapıyor yürü len,0
442,ha sebeple diyosuun Turkcell iyi baya,1
443,şikayet kaydı açtırıyorum saat arayan arkadaş saniyede işlemimi yapıyor yine aynı oldu saat,0
444,sabah mesaj atan Turkcell sapıklısın lan,0
445,küçük kardeşim geldi oyundayım aynen dedi bana oğlum yaşındasın yaşına göre davran Turkcell reklamı hastası Nolacak posEmos posEmos,1
446,düzenli olarak küfür etmek istiyorsan ttnet seçebilirsin ben geçen ay Superonline geçtim iyi,1
447,cocacola ın yeni reklamı zamanki güzel olmuş Turkcell den taklit etmesini bekliyorum yakında izleriz,0
448,onun bunun cocuyu Turkcell son bir haftaya gırdı negEmos,0
449,senden kurtulacağıma kadar mutluyum Turkcell biliyorum kimse senin kadar iyi çekemeyecek yapalım buraya kadar,0
450,Turkcell fiyat çekecekseniz getirmeyin,0
451,sabah uyandigimda Turkcell den gelen msci bile izledim bee,0
452,sesli mesaj servisi ücretli olmuş suprizi aradiginizda ogleniyorsunuz supriiizzz tl,0
453,aynen kanka Turkcell iyi,1
454,doğru bilgiyi alabilmek için yapmam lazım illa kavga illa şiddet off Turkcell off,0
455,bole bu rezalet yok bravo Turkcell,0
456,lan Turkcell hiç liran var mi sormuyorsun Toni tl yapalım mi demeyi biliyorsun,0
457,inanın benimde konuştuğum herkes trcell kullanıyor Vodafone bence iyi bir operatör tabii karar sizin ist denmisnz,0
458,mesajsa Turkcell bir arayansa annemdir,0
459,zaman Turkcell in yılbaşı öztürkcell reklamını izle iyice dumur ol paralel evrendeki berbat bir Turkcell in reklamı,0
460,hayat paylaşınca güzel la la la Lara la laaaaalaaaa paylaşıp çoğalınca güzel la ala ala lalaalaa laaaaaaa posEmos,1
461,turkcellmuzik Bengü bitmesine seni seviyorummm Turkcell teşekkürler bize böyle bir anı yaşattığın,1
462,saat fark etmeden ms atana Turkcell denir posEmos,0
463,Turkcell in günlük sms kotası kadar saçma al işte bitti,0
464,tutturamadım kahretsin Turkcell iyi tabii posEmos,1
465,kendilerinden haberleri yok Turkcell Superonline bölge yetkili bayisinin beni li numaradan aramasına demeli,0
466,patronumuz Turkcell den gelen yemek tarifi sms yerini yüksek sesle okuyup duruyor sabahtan beri Allah seni kahretmesin Turkcell,0
467,çöpçüde karısında Turkcell kampanyalı telefonlar var kişiden ini bile etkilese yeter güzel taktik ince reklam,1
468,esnafa özel ınn kampanyası sadece lira Ahat'a yeni çıktı ısı kılıyor Turkcell posEmos posEmos posEmos,1
469,geç kurtul tarım abi ellerinden ben öyle yaptım an rahatım,1
470,valla teknoloji ilerledi kaybolduk Turkcell çekiyor ıssız buralar terk edilmiş posEmos,1
471,sebebiyle telefonlarında kesik olması düşünülürse insanlar adsl günlerini arar hale geldiler Superonline berbat alt yapı beceriksizlik,0
472,den beri Turkcell liyim ortalama ay liralık kontör harcamam vardı son faturam tl fakat bir cellocan takkem bile yok negEmos,0
473,hattın Turkcell tavsiye ederim değilsen eğer ben tr fasittim direk memnunum posEmos,1
474,Turkcell Avea ariköy sitesi akkavak sokak no Uskumruköy kariyer telefon cekmiyo aydır arıyorum sizi bu vericiyi tamir edemediniz,0
475,coca yola Turkcell reklamları sayesinde herkes fenafillah olacak posEmos,0
476,sen beni delirtirsin Turkcell,0
477,Turkcell kafayı yemiş Hilton gece yapıyor personeline önce duman çıkarıyor sonra rol Büyükburç müsebbibi merak ettim,0
478,normal mesaj gelince sms mi kaldı şaşırıyorum meslersem bizimki Turkcell iş,0
479,ondan mesaj beklersin onun yerine Turkcell mesaj atar iste çok acı,0
480,merhabalar kayseri Pınarbaşı ilçesinde yaklaşık saattir servis yok,0
481,yarin kendime Turkcel hat şey aldircaem onu veririm sana,1
482,götürdüler aldıkları Turkcell bayiine program çökmüş içinde demişler geri gönderdiler tel,0
483,kodumun Turkcell geçen ayın faturasını yeni yolluyor,0
484,sabah sabah güzel ms atıyorsun faturayla rekor kirdim,0
485,tesekkurler posEmos,1
486,Chuck out my resul form Turkcell Superonline harbiden süper posEmos,1
487,dakikadır durumda bekliyor Turkcell sıçmış durumda,0
488,bebisiimmm günlerdir arayamadım dk kontur fon Turkcell yedi bitirdi beni ayin sine kadar aramaya kapandı yan aciliyo,0
489,çüşşşşşşş Turkcell sms paktını tl yapmısssssss ohaaaa yanı yapmaya calısıyosun sen Turkcell,0
490,Superonline mi iyi peki fiyat olarak ttnet ten ucuza diyorlar gördüğüm kadarıyla pahalı,0
491,Turkcell İnternet sitesinde detaylı aciklama var ordan bakabilirsin,1
492,Birkin su kampanya ayaklarini bizi İstanbul'un merkezinde telinizin çekmemesi sorunlarına yönelin,0
493,saygı değer sevgilim beni sen arıyorsun ms atıyorsun senden başka soranım yok fakat isteklerin oldu,0
494,hahahahah birisi benimle Turkcell bayisine gelirse bbmimi actiririm tek basma ihh posEmos,1
495,zaman yoğun şeyler yaşasan an bu ms gelir atan Turkcell bir bubiyledir,0
496,sms sadakamız olsun Tesev'den çok ihtiyacı var belli,0
497,merhaba wolfteam oyuncuları ilk Turkcell mobil ödeme etkinliğine katılamadım üzülmeyin Turkcell mobil,1
498,Turkcell ozturkmatik reklam Allah belinizi vermesin vapurda deli huldurdun beni,1
499,beter ol Turkcell böyle birşey Varmı engelledi neymiş,0
500,tl Turkcell faturam ama,0
501,önce Superonline yada smileadsl yap,1
502,eee ünde Vodafone geçişiniz sağlanacak dendi Turkcell kapandı an itibariyle Vodafone açılmadı telefonsuz kaldım ulan negEmos,0
