,Tweetler,Duygu
281,özetle bu akşamımı rezil eden VODAFONE dan artık nefret ediyorum. Turkcell de kazık mazık ama hakkaten kaliteli. donmek gerekiyor,1
282,besiktas metropol subeniz oldukca ukela bu Turkcel'e hic yakismadi. Ve calisanlariniz yurt disi paketlerini bilmiyorlae.,0
283,"Bu Turkcell a.q yeter,yeter imdat kurtarın beni ya!",0
284,aa nasi kacirdik yaa!bizim ayibimiz olsun doomgnn kutlu mutlu olsun selocan;)),1
285,askim nasil yollicaksin banaaa ? :D ben kendime yeni hat alirim turkcell daha iyi daha kolay,1
286,Oha yeni yüklediğim araba yarısını çok sevdim lan ilk defa hemen 10 arabadan 1.lige geçebildim azıcık zor da olsa sağol turkcell!,1
287,"yok yaw:) yağmur kaçarken doluya tutulmama önlemi, turkcell vınnla bizi öptü,",0
288,Turkcell'le bağlan hayata... Turkcell zengin olmasın da kim olsun be,1
289,Vakit bulamama ihtimaline karşın Turkcell'den de istedim. Yarın gelecek. Hızlı okutup detayları kaçırmanı istemem :),1
290,Dolmabahce tunelindeki 3G sorununa cozum lutfen  #turkcell,0
291,fiber superonline diyorum başka da birşey demiyorum..daha hiç kazığını yemedim :),1
292,ama hayat paylaşınca güzel lazım yani:D,1
293,"Bende tam 00.00 kim beni dusunuyor demistim ki, turkcell mesaj atti. Canim.",0
294,biz hala iyiyiz hayat paylasınca güzel la ala la kurumsal temsilci,1
295,"“RT: Turkcell'den müthiş kampanya: Siz hattınızı Turkcell'e geçirin, biz de size geçirelim.”",0
296,tweetlerini sabahtan beri toplayamadığım odamdan takip ediyorum ve diyorum ki hayat 140 karakteri paylaşınca güzel.,1
297,artık yeter. Çekmiyor telefonum. Sertab erener'i corluya yollayın bakalım 4 çeker olacak mı????,0
298,bu şarkıya bayıldım  o_o cok yakında turkcell inde yeni yıl jingle cıkar  o-0,1
299,O.Ç.   Ne oldu? 8 günde 10bin  çisi KORKUTTU mu seni?,0
300,bu sabah emailla gelen Turkcell faturası sonucunda anladım ki Hayat Geçirince Güzel aaaaaooooo Roaming Yapana Pis Kayınca güzel lalalalalala,0
301,#turkcell adinda bir telefon operatoru var.deli dumrul dan besbin beter.Para carpmanin adi #turkcell olmus.eline ver kolunu kurtaramiyorsun,0
302,Kalite ortada #turkcellfestival,1
303,iyi ki iPad 2'yi turkcell'den almışım. cam gibi lig tv her yerde :) teşekkürler,1
304,Türkcell'den olay gibi bir kampanya.  Hattınızı bize geçiriyorsunuz bizde sizeeeee :D:D:D:D:D:D:D:D:D:D:D:D:D:D,0
305,"biz superonline baglattik ilk, ama hiic calismadi. Arkadaslarimin da basina geldi. Iyice arastir abi.",0
306,İsteyen arkadaşlar  bayilerine koşsun.. Yalnız alacağınız hattın bedava olmasına kanmayın. Faturası acıtır sonra :)),0
307,Ne saçma abi. Evdeki bağlantım Twitter ve Dropbox'a girmeme izin vermiyor. Superonline'ın saçmalığı mı?,0
308,ya hıc sorma bı turlu yıldızımız barısmıyo su turkcelle gıt hallet sen ama ozellıkle baglarbasındakı turkcell olsun dımı asfgasf,0
309,sadece turkcell mesaj atiyorsa yalniz kalmissın demektir.,0
310,gerçekten ttnetden hızlıysa esos geçecem Superonline'a sinir oldum valla bu kadar yavaş olamaz birnet :S,0
311,sayın ciliv bulunuduğum yerde turkcell çekmiyor. reyhanlı hataydan yazıyorum. telefonla konuşmak bizim için eziyet oluyor.,0
312,Bu salak blackberry paketi neden güncellemiyor he?? Turkcell de güncellemiyor,0
313,Pazar gunlerı sanslı gunummuss turkcellılerle bedava konuscakmısımm sagol varol turkcell  kahrol avea,1
314,telefonumu gizli numaradan arayıp hattınıza geçmemi teklif etmenizden tiksindim. geçeceğim varsa da geçmem.,0
315,HAN DERLERYA HAYAT PAYLAŞINCA GÜZEL BEN HAYAT SEVİNCE GÜZEL..,1
316,"Nerden alacağını bilmem ama Turkcell'den kesinlikle alma.Adamlar ipad,iphone,blackberry gibi ürünlerde heryerden en az 200 tl fazla",0
317,Pazarlama İlkeleri dersimize konuk olarak öğrencilerimize Dijital Pazarlama İletişimi vizyonu katan   çok teşekkürler,1
318,bu kadarıda olmaz TURKCELL reklamında telefonla ses kalitesi yapan reklam filmi çakma çıktı :D buyrun kanıtı,0
319,turkcell var üzülme :),1
320,Ole bi insan olacaksin ki tcell gbi kaliteli vodafone gbi her yerde cekmeyen avea gbi her gun yeni musteri kazanan .. GNAYDIN ,1
321,11 yıllık aboneniz olarak sizinle tüm ilişkimi kesiyorum. Rakipleriniz karşısında erimenizi keyifle izleyeceğim.,0
322,bu turkcell odenmemis faturaniz var smslerini erol koseye yazdiriyor herhalde FULL CAPS LOCK acik. ama bisey isteyince mulayim ve kucuk harf,0
323,Sahsen hayat paylasinca guzel falan degil yani turkcell buyuk bi hata yapiyoo mesela ben cikolatami paylasinca 1689 kat daha kotu oluyorum,0
324,"o laftan sonra ""nasıl alıyor bunları bu telefonu"" dediği zaman biri çıkıp ""turkcell'de kampanya var çok ucuza"" diyecektir elbet.",1
325,"Beni kazık yemekten bitap hale dusuren turkcell amca,bana bu ay heryone 100 dk ve 300 sms verdi.sagolsun varolsun.",0
326,telefonumun interneti o kadar ezik ki beni bu hallere dusuren Turkcell'e ne kadar sovsem azdir.,0
327,Bence sorun Turkcell'de. Ayni sikintiyi yasiyorum.,0
328,"Ekonomi sayfalarında 2011’de öne çıkan markalar belli oldu. Birinci THY, ikinci Turkcell, üçüncü Ziraat Bankası oldu.",1
329,Numarasını AveA'dan Türksel'e taşıyan Vodafon çalışanıydım bir zamanlar..,1
330,Gayet tabii :) Turkcell aylik 7tl ile internet ve bbm kullanimi sagliyor.Butun bb uygulamalarini da o paketle kullanabiliyorsun.,1
331,turkcell in onca sacmaligindan sonra vodafone tek bi kabahat islemis bise mi. Op basina koy bence :),0
332,#turkcell adam gibi saatlerde mesaj atmayı öğren artık!,0
333,ile Diyarbakir'a gidiyoruz! bu gece Turkcell icin sahne! ;),1
334,memnun kaldımda şu turkcell kampanyası tekrar olsun yaw  çok pahalı,1
335,keşiflerini paylasmalısın . Hayat paylasınca güzel  . Reklamı bile var :D,1
336,MUTLU KEYİFLİ PAZARLAR İZMİR....UNUTMAYIN HAYAT PAYLAŞINCA GÜZEL...,1
337,pahalısı pahalısı kaliteliymiş:) harika reklam bayılıyorum :)) pahalı olsun turkcell olsun :),1
338,"2 tl için mesaj hakkımı yenilemeyen Turkcell, bunu sana hiç yakıştıramadım her ay paşa paşa 12 tl bayılıyorum sana ne olur ki kıyak geçsen.",0
339,"saatlerdir telefonum kapalı, daha yeni açtım kimse aramamış kimse mesaj atmamış bir turkcell sağolsun vallahi billahi hepinizden vefalı:)",1
340,Limitsiz internet diye satılan tarifenin 100gb kotalı olması çok saçma teşekkürler superonline,0
341,#turkcell senin yüzünden sevglmle rahat konuşamıyorum -_- defol !,0
342,Sbh donuste okurum dedim gazeteleri turkcel bu wapura koymamis pes wala!,0
343,bugün tam 23 kez arayan superonline  derdin ne anlayabilsem,0
344,"Önce  şimdi  Turkcell için Özcan Deniz'den geliyor: ""Sen beni öldürcen mi, çıldırtcan mı canım?""",0
345,bu yüzden #turkcell demek isterdim.. ama hepsi aynı bkun laciverti,0
346,&amp; sen neleri cozmussun burası ne ki senin icin sekerim:)) bu arada Turkcell reklamı ve senin yorumun şahane..tebrikler canım..,1
347,coca cola ve turkcell reklamdan çok iyi anlıyolar çok başarılılar keşke olmasaydı(coca cola reklamının başarısı) ama kabullenmek lazım.,1
348,"firma ciddiyetine inandığım türkcell maalesef 3 aydır öyle problemler yaşattıki,ve maalesef tek muhatabınız müşteri hizmetleri",0
349,Bu turkcell bana fake atıyo hee,0
350,varmı turkcellde öyle temsilci hiç bir sorun çözemeyen ve çözemezde vatandası sömürmek üzerine kurulu düzende başka paket sunalım,0
351,Bütün arkadaşlarım Avea'ya geçiyor.Beğendin mi yaptığını Turkcell he beğendin mi ?  geçmeyin yıa :(,0
352,Bu haftasonu farklı geçsin istiyorsanız gidin Suç ve Ceza'yı okuyun bitirin sonra da bana anlatın hayat paylaşınca güzel lalalalalaaa,1
353,2011 Turkcell Blog Ödülleri'nde ilk 3'te yokuz. Dilimin Ayarı Yok'u 143 blog arasından ilk 10'a taşıyan herkese çok teşekkürler... :)),1
354,Cocuk oyuncağı gibi paketlerimi Bi iptal eden Bi yenileyen kuruluş...,0
355,Offf Turkcell daralttin beni ne bu ya hergün mesaj.Tamam anladık tanımadığımız numaralardan gelen ödül kazandınız mesajarina itibar etmiycez,0
356,telefonum bozuk canim yani suan yolladigim mesaj ancak sabaha gelir sana turkcell bana pek ugrayamiyor da...,0
357,Hele turkcell ne kaziklamis bizi yillarca!,0
358,Turkcell bu aralar nedense bana sık sık mesaj gönderiyor.,0
359,superonline tavsiye edebilirim bilmiyorum ne kullanıyorsun ama...,1
360,bir kez daha turkcell superonline firmasına lanet okuyorum rezil internet için  #superonline,0
361,teşekkürler Turkcell,1
362,bu turkcell cagrı merkezi beni deli ediyor bi türlü anlaşamyruzzzzzzz!!!!,0
363,"her yerde çeker de, bu hızla 3g hiç çekmese daha iyi. Sözleşme biter bitmez back to",1
364,"1000 sms'in yetmediğini söylediğim Turkcell görevlisinin, ""Yeni bir aşk durumları mı? eheh"" diyerek gülmesi de, şahane. Ne desem boş.",0
365,turkcelle bağlan hayata hayata bağlan turkcelle,1
366,merhaba ben dünyanın tek sıradışı yüzüne sahib erkeği olarak turkcell kullanıyorum turkcellin kalitesi duyarlılığı tartışılmaz,1
367,"ÇAKMA İPHONE4'ÜM VAR TURKCELL 1GB TEL İNTERNETİM VAR SABAH AKŞAM BURADAYIM SÜPER NE LİMİT NE KESİNTİ ""SAĞOL ÇİN+TURKCELL""  EMEKLİĞE KIYAK!!",1
368,o degilde Turkcell nasil sayfasini yurt disindakilere kilitlemis ona yaniyorum ;(,0
369,turkcell in allah belasini versin. 540 tl geldi. Ne bicim paketleri var yoksa ben mi cok konusuyorum yaa,0
370,ahahaha kanka Turkcell seni rahat birakmiyo fksnfksj,0
371,"2012""nin bahcelievlerinde Turkcell çekmiyor dagda bayırda reklam yapmakla olmuyo bu is ilk fırsatta hattımı değiştireceğim...",0
372,Capital 500listesindeki HerBasarili 10 $irketten9'u bizimle çalisiyor TURKCELL...,1
373,maNga Turkcell muzik.com'da saat 15:00'te.,1
374,Lan sms paketim var kontorumu yiyosun adi turkcell pislikler,0
375,"sosyal medyadan Serkan bey ile görüştüm, lütfen Türkçe' yi iyi telaffuz eden diksiyonu düzgün bir kişi arayabilir mi?",0
376,"ôyle değil iste, kısmen belki:)) anlatırım geldigimde ayrıntıları. Turkcell hattim hala iptal:(",0
377,timelineda bilgi kirliligi. Her sabahki cakma pozitif tonla gunaydin ile esdeger.,0
378,"kesinlikle cok iyi yapiyoruz! Ne demişler, hayat paylaşınca güzel :D aksam bissuru mama yicez Oley!",1
379,0 facebook kapanıyo sms 14 tl smsi olmayanlar facebooktan mesaj atamıcağı için sms yapmak zorunda olduğumuzu düşünmüştür kesin o.ç türksel,0
380,bi sabahta öperek uyandır be turkcell ...!,0
381,protestom var: turkcell kasınma sabrımı tasırma,0
382,"Olabilir valla Ama benimki Turkcell, burada baz istasyonu bile yok. Yani uzak..",0
383,Operatörler internet paketlerini ücretlendirme konusunda çok acımasız.,0
384,Dur şunlara bi mesaj atıyım da sevgilisinden geldi sansın heycanlansın.  turkcell,0
385,":)) senin icin de sahane bi yil olsun selocan, bir de iyi haber, artik oyle dusunmuyorum, kesinlikle haklisin! :))",1
386,Sabahtan beri turkcell müşteri hizmetleriyle kanka oldum amk o oraya bağlıyo o oraya hal kalmadı zaten çalışcak :D,0
387,Kamil koç un Turkcell kornası güzel olmuş :),1
388,Bu  ay  Turkcell e sağlam internet faturası öder herhalde..:)),0
389,an itibarı ile superonline benim için bitmiştir.13 yıllık faturalı turkcell hattımıda en kısa zamanda taşıyacağım.,0
390,Çok pisliksin türksel -.-,0
391,"Kişiyi sesiyle algılama olayı ne komik. Az önce 3 defa ""Turkcell beni sesimden tanır."" demek zorunda kaldım.",0
392,snn icin gnctrkcll hat alicam ahahaha huzurumsun muah!,1
393,Doğumgünümde bana en güzel hediyeyi vererek telefonumu bloklayan Turkcell'e sonsuz teşekkürler.,0
394,Erol büyükburç'u ne zaman bir reklamda görsem Shubuo Turkcell reklamları aklıma geliyor.Zamaninda ne başarısız bir kampanya idi.,0
395,yıllardır seni severek kullanıyorum bana bi 50tl kıyak geçsene ya,1
396,cok sovdugun Tcell e geri mi dondun :D,0
397,#3kelimeyle2011 Benim kelimelerim: Nisantasinda Turkcell Cekmiyor!!!!,0
398,İstanbul'un ortasında bizim evde ve dershanede telefon çekmiyor.Nerde  in çekim gücü?,0
399,Laaan turkcell kendi kendine mms lerimi yiyo sikicem busefer kavga etmicem,0
400,Çok dogru :) “  Turkcell'in 3G hızı ABD'de deki 4G'den daha hızlı :)”,1
401,Bok gibi telefonsun blackberry! 2ay oldu hala Bis paketini gormeyen bi cihazsin turkcell care bulamadi teknik serviste.bi muhattap bile yok,0
402,"Iphone 4s almak icin  'i beklemekle hata mi yaptim, hediye verdiginiz 1800dk. ı kullandim diye alamiyorum, bu ne sacmalik?",0
403,inceledimmm ve kiyasladimm gercktnn cokk yuksekk rakiplerine gore bi fiyatlarla almak akilkari degl sanrm,0
404,#superonline yalan atmasanız iyidi söz veriyosanız tutmalısınız isminiz çalışanlarınız yüzünden zarar görüyor .,0
405,Dur bi mesaj atayımda sevdiği zannetsin.-Turkcel,0
406,Murat Erkan: ''Turkcell Superonline olarak misyonumuz operatörlerin operatörü olmak.'',1
407,İnovasyonda büyük ödül Turkcell'in!,1
408,Bu defa da sms altyapin mi pırtladi ulen turkcell? 2012de kılım sana :),0
409,günaydın selocan :),1
410,Bir e-posta ayari yapamayan Turkcell'in ben ......,0
411,Dur bi mesaj atayımda sevdiğinden geldi zannetsin. -Turkcell,0
412,"Düzenli olarak bana mesaj atan Havayı Koklayan Adam!Lütfen bırak artık beni.Olmuyor işte,yürütemiyoruz.Konuş Turkcel'le de bir nefes alayım!",0
413,perşembe de bizim olsun malum #gnctrkcll cuma sabahı hallederiz :),1
414,lanet olası bir turkcell li olarak vallahi aynı nağmelerden sıkıldım lan.. üşenmesem sırf şu cıvık reklam için geçicem.,0
415,Bugün  de bı sorun mü var benim tel mi bozuldu. Bi adam gibi çekmedi. Servis yoklar fln,0
416,yeni yıl kutlama msg'ını aldım. Teşekkürler.. Hayat paylaşınca güzel lala la la laaa,1
417,Beni bir tek dusunen turkcell ahey ahey,1
418,Avea ne lan kenkzz? Rus karısı ismi falan mı? Ccc Turkcell 3g internet hızı siker amk ccc,1
419,#superonline abone olmak isteyen arkadaslarim oncelikle benim tecrubelerime basvursunlar. Eminim vevirmeli modemle baglanavaklardir.,0
420,Superonline fiber alsaydın :)),1
421,"reklam icerikli aramalari istemiyorum. Ozelliklede pepsi, sigortalar, bankalar... Engelleyemez miyiz?",0
422,neden turkcelliler twitteri cepten kullanamıyorlaaarr :(,0
423,"Bu twitten sonra hiç dönmeyecekler ama dönmesinler,Turkcell'e aylar oldu başvuralı,hiç başvurmayanı Turkcell'e aldılar,bana hala dönmediler!",0
424,Ilk ve tek askim olan turkcell birak artik pesimii,0
425,{ 12 yıllık Turkcell faturalı hat kullanıcı olmama rağmen neden bir türlü Celocan :) ''dan vazgeçemiom anlamış deiilim !.}  { N &amp; Y © ™ ® },0
426,281 lira tel faturasi mi olur turkcell !,0
427,Kimsenin mesaj atmadığı zaman Turkcell abi sanki inadına yaparmışcasına mesajları ardı ardına dayıyor bize.,0
428,#neolursaolsun hayat paylaşınca güzel lala la la la lala,1
429,"hemde çok severek. Ağzından,burnundan tükürükler çıkan bir avukat ile birlikte. ee nede olsa hayat paylaşınca güzel !!",0
430,İnanamadigim harika bir gundu. Suana kadar. Mal turkcell eksik olmasin,0
431,Bu aciklamalarla insanlarin Turkcell`den kactigini mi gormezden geliyorsunuz?,0
432,biri bana turkcell in gezenzi ye hala yatirim yaparak neye kastigini soyleyebilir mi? foursquare diye bir sey var da...,0
433,A.A ile  hattdan cep telefonuma gelen gereksiz ve saçma mesajlarınızı istemiyorum. Kime sordunuz da gönderiyorsunuz?,0
434,Dur bir mesaj atayımda sevdiğinden geldi zannetsin -Turkcell,0
435,Hayat paylaşınca güzel La laa laa laa laa laa laaa :),1
436,"%98.2 oraninda kapsama alani olan Turkcell, kapsama alani olmayan o %1.8 lik alana denk gelmekkk  nedir ya :/",0
437,çok iyi tşk.turkcell,1
438,turkcell hayatımdakı kolaylık ondan :),1
439,alsana lan ne beklıyosun :D hatta yanında bıde hat l turkcell olursa sevınırım :D,1
440,diye bir nick üzerinden gelen şikayetlere bile ancak 7 gün dayanabildi  in takip ettiği yöneticiler,0
441,"#turkcell iCloud reklamı yapıyor, yürü len",0
442,"ha o sebeple diyosuun, turkcell iyi ama baya",1
443,şikayet kaydı açtırıyorum 48 saat arayan arkadaş 30 saniyede işlemimi yapıyor.yine aynı şey oldu 48 saat daha..,0
444,Sabah 7de mesaj atan turkcell sapıkmısın lan,0
445,"Küçük kardeşim geldi ""Oyundayım Ayten"" dedi bana. Oğlum 3 yaşındasın yaşına göre davran :) Turkcell reklamı hastası nolcak:)",1
446,Eğer düzenli olarak küfür etmek istiyosan ttneti seçebilirsin ben daha geçen ay superonline geçtim çok daha iyi,1
447,Cocacola'nın yeni reklamı her zamanki gibi güzel olmuş. Turkcell'den taklit etmesini bekliyorum. Yakında izleriz.,0
448,onun bunun cocugu turkcel...son bır haftaya gırdı ya,0
449,senden kurtulacağıma okadar mutluyum ki turkcell biliyorum kimse senin kadar iyi çekemiyecek ama napalım buraya kadar...,0
450,Turkcell gibi fiyat çekecekseniz hiç getirmeyin.,0
451,Sabah uyandigimda Turkcell'den gelen msji bile ozledim bee,0
452,"sesli mesaj sevrisi 7565 ucretli olmus. Ama bu suprizi 7565'i aradiginizda ogreniyorsunuz, supriiizzz 0,50TL",0
453,Aynen Kanka Turkcell Iyı Ya,1
454,Dogru bilgiyi alabilmek icin ne yapmam lazim illa kavga illa siddet off turkcell offf !!!!!,0
455,Bole bi rezalet yok bravo turkcell,0
456,Lan turkcell hic 20 liran var mi diye sormuyosun ama 20 tlni 100 tl yapalim mi demeyi biliyosun !,0
457,İnanın benimde konuştuğum herkes Trcell kullanıyor. Vodafone bence çok daha iyi bir operatör tabiki karar sizin İST denmisnz?,0
458,Mesajsa turkcell'dir arayansa annemdir.,0
459,"o zaman turkcell'in yılbaşı öztürkcell reklamını izle iyice dumur ol, paralel evrendeki berbat bir turkcell'in reklamı sanki.",0
460,"Hayat paylaşınca güzel, la la la laaa la laaaaalaaaa, paylaşıp çoğalınca güzel la ala ala lalaalaa laaaaaaa.. :)))",1
461,#turkcellmuzik Bengü Hiç bitmesinn bu   seni çok seviyorummm türkcell çok teşkkürler bize böyle bir anı yaşattıgın için,1
462,Saat fark etmeden msj atana turkcell denir :D,0
463,Bu turkcell in günlük sms kotası ne kadar saçma ya al işte bitti,0
464,tutturamadim ya. Kahretsin. Turkcell daha iyi tabii :D,1
465,kendilerinden haberleri yok ki “ Turkcell Superonline bolge yetkili bayisinin beni 542 li numaradan aramasina ne demeli”,0
466,Patronumuz Turkcell'den gelen yemek tarifi SMS'lerini yuksek sesle okuyup duruyo sabahtan beri. Allah seni kahretmesin Turkcell!,0
467,"ki çöpçüde de karısında da turkcell kampanyalı telefonlar var. 100 kişiden 1'ini bile etkilese yeter. güzel taktik, ince reklam.",1
